2017-07-19 09:29:29 [INFO] =============Sort job go!================= 
2017-07-19 09:29:29 [INFO] =============Sort job done!=================
 
2017-07-21 10:47:44 [INFO] =============Sort job go!================= 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162346\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162346\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162346\20090714\desktop.ini to 200907 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162350\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162350\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162350\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162350\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162350\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162350\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162350\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162350\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162350\20090714\desktop.ini to 200907 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162432\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162432\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162432\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162432\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162432\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162432\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162432\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162432\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162432\20090714\desktop.ini to 200907 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162707\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162707\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162707\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162707\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162707\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162707\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162707\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162707\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162707\20090714\desktop.ini to 200907 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162813\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162813\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162813\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162813\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162813\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162813\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162813\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162813\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162813\20090714\desktop.ini to 200907 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162819\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162819\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162819\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162819\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162819\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162819\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162819\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162819\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720162819\20090714\desktop.ini to 200907 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164153\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164153\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164153\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164153\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164153\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164153\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164153\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164153\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164153\20090714\desktop.ini to 200907 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164416\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164416\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164416\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164416\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164416\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164416\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164416\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164416\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164416\20090714\desktop.ini to 200907 
2017-07-21 10:47:44 [INFO] copy C:/Users/Public/Pictures\20170720164827\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164827\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164827\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164827\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164827\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164827\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164827\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164827\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164827\20090714\desktop.ini to 200907 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164845\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164845\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164845\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164845\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164845\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164845\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164845\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164845\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720164845\20090714\desktop.ini to 200907 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165105\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165105\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165105\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165105\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165105\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165105\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165105\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165105\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165105\20090714\desktop.ini to 200907 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165240\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165240\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165240\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165240\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165240\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165240\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165240\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165240\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165240\20090714\desktop.ini to 200907 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165247\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165247\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165247\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165247\20080211\Lighthouse.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165247\20080218\Penguins.jpg to 20080218 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165247\20080314\Chrysanthemum.jpg to 20080314 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165247\20080314\Desert.jpg to 20080314 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165247\20080324\Hydrangeas.jpg to 20080324 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165247\20090714\desktop.ini to 200907 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165255\20080207\Tulips.jpg to 20080207 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165255\20080211\Jellyfish.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165255\20080211\Koala.jpg to 20080211 
2017-07-21 10:47:45 [INFO] copy C:/Users/Public/Pictures\20170720165255\20080211\Lighthouse.jpg to 20080211 
